出表日期,發言日期,發言時間,公司代號,公司名稱,主旨,符合條款,事實發生日,說明
"1120901","1120831","155131","5324","士開","代子公司嘉德開發(股)公司公告向關係人取得使用權資產","第20款","1120831","1.標的物之名稱及性質（如坐落台中市北區ＸＸ段ＸＸ小段土地）:
台北市中山北路六段88號7樓
2.事實發生日:112/8/31~112/8/31
3.交易單位數量（如ＸＸ平方公尺，折合ＸＸ坪）、每單位價格及交易總金額:
台北市中山北路六段88號7樓
交易單位數量:33.27坪
每單位價格：每坪1,650元
交易總金額：每月新台幣54,896元
使用權資產金額合計：新台幣1,297,525元
4.交易相對人及其與公司之關係（交易相對人如屬自然人，且非公司之關
係人者，得免揭露其姓名）:
交易相對人：士林電機廠股份有限公司
交易相對人與公司之關係：關係人
5.交易相對人為關係人者，並應公告選定關係人為交易對象之原因及前次移轉之
所有人、前次移轉之所有人與公司及交易相對人間相互之關係、前次移轉日期
及移轉金額:
選定關係人為交易對象之原因：辦公地點符合營運需求
前次移轉之所有人、移轉價格及取得日期:不適用
6.交易標的最近五年內所有權人曾為公司之關係人者，尚應公告關係
人之取得及處分日期、價格及交易當時與公司之關係:
不適用。
7.預計處分利益（或損失）（取得資產者不適用）（遞延者應列表說明
認列情形）:
不適用。
8.交付或付款條件（含付款期間及金額）、契約限制條款及其他重要約定
事項:
台北市中山北路六段88號7樓
租賃期間：112.09.01起至114.08.31止
付款條件：每月新台幣54,896元
契約限制條款及其他重要約定事項：無
9.本次交易之決定方式（如招標、比價或議價）、價格決定之參考依據及
決策單位:
價格決定之參考依據：經參考鄰近區域租賃行情並與關係人進行議價。
決策單位：董事會
10.專業估價者事務所或公司名稱及其估價金額:
不適用
11.專業估價師姓名:
不適用
12.專業估價師開業證書字號:
不適用
13.估價報告是否為限定價格、特定價格或特殊價格:否或不適用
14.是否尚未取得估價報告:否或不適用
15.尚未取得估價報告之原因:
不適用
16.估價結果有重大差異時，其差異原因及會計師意見:
不適用
17.會計師事務所名稱:
不適用
18.會計師姓名:
不適用
19.會計師開業證書字號:
不適用
20.經紀人及經紀費用:
不適用
21.取得或處分之具體目的或用途:
作為公司營運所在地使用。
22.本次交易表示異議之董事之意見:
無。
23.本次交易為關係人交易:是
24.董事會通過日期:
112/08/31
25.監察人承認或審計委員會同意日期:
112/08/31
26.本次交易係向關係人取得不動產或其使用權資產:是
27.依「公開發行公司取得或處分資產處理準則」第十六條規定
評估之價格:不適用
28.依前項評估之價格較交易價格為低者，依同準則第十七條規
定評估之價格:不適用
29.其他敘明事項:
無。"
"1120901","1120831","155559","4946","辣椒","公告本公司112年07月底自結合併財務比率之負債比率、
流動比率及速動比率。","第53款","1120831","1.事實發生日:112/08/31
2.發生緣由:櫃檯買賣中心112/04/06證櫃監字第1120200641號函規定辦理
3.財務資訊年度月份:112年07月
4.自結流動比率:143.74%
5.自結速動比率:136.46%
6.自結負債比率:60.67%
7.因應措施:不適用
8.其他應敘明事項:無"
"1120901","1120831","160146","3625","西勝","公告本公司112年7月份自結合併財務報告之負債比率、
流動比率及速動比率。","第53款","1120831","1.事實發生日:112/08/31
2.發生緣由:依據「財團法人中華民國證券櫃檯買賣中心」證櫃監字
第1100200460號函辦理。
3.財務資訊年度月份:11207
4.自結流動比率:78.05%
5.自結速動比率:62.57%
6.自結負債比率:64.74%
7.因應措施:於每月底前公告本公司自結合併財務報告截至前一月底之負債比率、
流動比率及速動比率。
8.其他應敘明事項:無"
"1120901","1120831","160743","2724","富驛-KY","公告本公司112年07月份自結合併財務報告之負債比率
、流動比率及速動比率","第53款","1120831","1.事實發生日:112/08/31
2.發生緣由:依據櫃買中心證櫃監字第1030200252號函辦理。
3.財務資訊年度月份:112/07
4.自結流動比率:122.20%
5.自結速動比率:120.98%
6.自結負債比率:70.14%
7.因應措施:於每月底前公告本公司上月份自結合併財務報告之負債比率、
流動比率及速動比率資訊。
8.其他應敘明事項:無。"
"1120901","1120831","160758","8044","網家","公告本公司07月自結財務比率","第53款","1120831","1.事實發生日:112/08/31
2.發生緣由:依櫃買中心來函要求
3.財務資訊年度月份:112/07
4.自結流動比率:101.05%
5.自結速動比率:88.79%
6.自結負債比率:70.46%
7.因應措施:每月定期公告
8.其他應敘明事項:數據係自結合併財報"
"1120901","1120831","161037","4120","友華","公告本公司112年7月自結合併財務報表之負債比率、
流動比率及速動比率","第53款","1120831","1.事實發生日:112/08/31
2.發生緣由:依據財團法人中華民國證券櫃檯買賣中心111年11月18日證櫃監字
 第1110203034號函辦理。
3.財務資訊年度月份: 112年7月
4.自結流動比率: 101.30 %
5.自結速動比率: 67.79 %
6.自結負債比率: 64.68 %	
7.因應措施: 無
8.其他應敘明事項: 無"
"1120901","1120831","161606","3625","西勝","公告本公司第二屆審計委員會委員(更正112.06.30公告)","第6款","1120630","1.發生變動日期:112/06/30
2.功能性委員會名稱:審計委員會
3.舊任者姓名:
(1)翁弘林
(2)鄭文龍
(3)徐(立宁)美
4.舊任者簡歷:
(1)翁弘林:金利精密工業(股)公司獨立董事
(2)鄭文龍:法家法律事務所主持律師
(3)徐(立宁)美:新里程股份有限公司負責人
5.新任者姓名:
(1)翁弘林
(2)徐(立宁)美
(3)陳一鋒
(4)顏豐文
6.新任者簡歷:
(1)翁弘林:金利精密工業(股)公司獨立董事
(2)徐(立宁)美:新里程股份有限公司負責人
(3)陳一鋒:景文科技大學教授兼電資學院院長
(4)顏豐文:機光科技董事長
7.異動情形（請輸入「辭職」、「解任」、「任期屆滿」、「逝世」或「新任」）:
任期屆滿
8.異動原因:任期屆滿改選
9.原任期（例xx/xx/xx ~ xx/xx/xx）:109/06/10-112/06/09
10.新任生效日期:112/06/30
11.其他應敘明事項:無。"
"1120901","1120831","161859","8099","大世科","公告本公司董事會通過之決議內容","第53款","1120831","1.事實發生日:112/08/31
2.公司名稱:大同世界科技股份有限公司
3.與公司關係(請輸入本公司或子公司):本公司
4.相互持股比例:不適用
5.發生緣由:
本公司今日召開董事會，會中通過之重要決議如下：
(一)通過本公司經理人之薪資報酬案。
臨時動議：無。
6.因應措施:無。
7.其他應敘明事項(若事件發生或決議之主體係屬公開發行以上公司，
本則重大訊息同時符合證券交易法施行細則第7條第9款所定
對股東權益或證券價格有重大影響之事項):無。"
"1120901","1120831","162121","6156","松上","代子公司東莞聯橋電子有限公司公告取得理財產品","第20款","1120831","1.標的物之名稱及性質（屬特別股者，並應標明特別股約定發行條件，如股息率等）:
玉山銀行東莞分行；掛&#37390;匯率每日區間累計計息對公結構性存款
2.事實發生日:112/8/31~112/8/31
3.交易數量、每單位價格及交易總金額:
人民幣38,000,000元
4.交易相對人及其與公司之關係（交易相對人如屬自然人，且非公司之
關係人者，得免揭露其姓名）:
玉山銀行東莞分行；無
5.交易相對人為關係人者，並應公告選定關係人為交易對象之原因及前次移
轉之所有人、前次移轉之所有人與公司及交易相對人間相互之關係、前次
移轉日期及移轉金額:
不適用
6.交易標的最近五年內所有權人曾為公司之關係人者，尚應公告關係人之取
得及處分日期、價格及交易當時與公司之關係:
不適用
7.本次係處分債權之相關事項（含處分之債權附隨擔保品種類、處分債權
如有屬對關係人債權者尚需公告關係人名稱及本次處分該關係人之債權
帳面金額:
不適用
8.處分利益（或損失）（取得有價證券者不適用）（原遞延者應列表說明
認列情形）:
不適用
9.交付或付款條件（含付款期間及金額）、契約限制條款及其他重要約定
事項:
一次性付清
10.本次交易之決定方式、價格決定之參考依據及決策單位:
依公司核定權限辦理
11.取得或處分有價證券標的公司每股淨值:
不適用
12.迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、持股
比例及權利受限情形（如質押情形）:
人民幣23,000,000元；無權利受限情形
13.迄目前為止，依「公開發行公司取得或處分資產處理準則」第三條所列
之有價證券投資（含本次交易）占公司最近期財務報表中總資產及歸屬
於母公司業主之權益之比例暨最近期財務報表中營運資金數額（註二）:
占總資產比例：4.31%
占母公司業主權益比例：11.60%
營運資金數額：新台幣 1,267,650仟元
14.經紀人及經紀費用:
無
15.取得或處分之具體目的或用途:
投資理財
16.本次交易表示異議董事之意見:
無
17.本次交易為關係人交易:否
18.董事會通過日期:
不適用
19.監察人承認或審計委員會同意日期:
不適用
20.本次交易會計師出具非合理性意見:不適用
21.會計師事務所名稱:
不適用
22.會計師姓名:
不適用
23.會計師開業證書字號:
不適用
24.是否涉及營運模式變更:否
25.營運模式變更說明:
不適用
26.過去一年及預計未來一年內與交易相對人交易情形:
不適用
27.資金來源:
自有資金
28.其他敘明事項:
無"
"1120901","1120831","162751","3625","西勝","(更正112.03.31公告)本公司新增背書保證金額達公開發行公司
資金貸與及背書保證處理準則第二十五條第一項第二、三、四款
公告","第22款","1120330","1.事實發生日:112/03/30
2.被背書保證之:
(1)公司名稱:美勝美開發股份有限公司
(2)與提供背書保證公司之關係:
合建融資擔保
(3)背書保證之限額(仟元):335,462
(4)原背書保證之餘額(仟元):0
(5)本次新增背書保證之金額(仟元):373,233
(6)迄事實發生日止背書保證餘額(仟元):373,233
(7)被背書保證公司實際動支金額(仟元):0
(8)本次新增背書保證之原因:
本次背書保證金額為到期續約。
配合共同承攬工程美勝美開發股份有限公司之營運及營建工程款投入需求，
為就美勝美開發股份有限公司與銀行間因融資業務往來，擬由本公司擔任
共同承攬工程美勝美開發股份有限公司申請借款之保證人。
3.被背書保證公司提供擔保品之:
(1)內容:
無。
(2)價值(仟元):0
4.被背書保證公司最近期財務報表之:
(1)資本(仟元):500,000
(2)累積盈虧金額(仟元):-97,266
5.解除背書保證責任之:
(1)條件:
被背書保證公司償還借款或背書保證期間屆滿
(2)日期:
被背書保證公司償還借款或背書保證期間屆滿
6.背書保證之總限額(仟元):
838,654
7.迄事實發生日為止，背書保證餘額(仟元):
373,233
8.迄事實發生日為止，A提供背書保證餘額占公開發行公司最近期財務報表淨值之
比率:
44.50
9.迄事實發生日為止，背書保證、長期投資及資金貸與餘額合計數達該公開發行公
司最近期財務報表淨值之比率:
96.23
10.其他應敘明事項:
本公司背書保證對象因主體關係變更，由子公司變更為共同承攬工程&#38359;係。
背書保證額度無變動(續約)，本公司上年度虧損，使對單一企業/共同承攬
之背書保證限額40%超限，已於112年03月30日經董事會通過修訂本公司
「背書保證作業程序」部份條文更改為100%，將提報112年股東常會，
修訂本公司「背書保證作業程序」，調整背書保證限額。"
"1120901","1120831","163525","3064","泰偉","公告本公司112年07月份自結合併財務報表之流動比率、速動
比率及負債比率","第53款","1120831","1.事實發生日:112/08/31
2.發生緣由:依據櫃買中心證櫃監字第1060201236號函辦理，公告本
公司112年07月份自結合併財務報表之流動比率、速動比率及負債
比率
3.財務資訊年度月份:112年07月份
4.自結流動比率:130.33%
5.自結速動比率:113.61%
6.自結負債比率:69.33%
7.因應措施:無
8.其他應敘明事項:無"
"1120901","1120831","164050","8415","大國鋼","更正本公司112年6月至7月資金貸與公告資訊","第53款","1120831","1.事實發生日:112/08/31
2.公司名稱:大成國際鋼鐵股份有限公司
3.與公司關係(請輸入本公司或子公司):本公司
4.相互持股比例:不適用
5.發生緣由:更正本公司112年6月至7月資金貸與公告資訊
6.更正資訊項目/報表名稱:112年6月至7月之「資金貸與資訊揭露明細表」
7.更正前金額/內容/頁次:
 (1)大成國際鋼鐵股份有限公司資金貸與Brighton-Best
    International（UK）, Limited累計至本月止最高餘額、
    期末餘額:112年6月份新台幣0仟元。
 (2)大成國際鋼鐵股份有限公司資金貸與Brighton-Best
    International（UK）, Limited累計至本月止最高餘額、
    期末餘額:112年7月份新台幣0仟元。
 (3)大成國際鋼鐵股份有限公司資金貸與Brighton-Best
    International（UK）, Limited對個別對象資金貸與限額、
    資金貸與總限額:112年6月份及7月份新台幣0仟元。
8.更正後金額/內容/頁次:
 (1)大成國際鋼鐵股份有限公司資金貸與Brighton-Best
    International（UK）, Limited累計至本月止最高餘額、
    期末餘額:112年6月份新台幣127,985仟元及新台幣127,985仟元。
 (2)大成國際鋼鐵股份有限公司資金貸與Brighton-Best
    International（UK）, Limited累計至本月止最高餘額、
    期末餘額:112年7月份新台幣131,333仟元及新台幣131,333仟元。
 (3)大成國際鋼鐵股份有限公司資金貸與Brighton-Best
    International（UK）, Limited對個別對象資金貸與限額、
    資金貸與總限額:112年6月份及7月份新台幣4,745,289仟元及
    新台幣9,490,579仟元。
9.因應措施:更正後重新上傳公開資訊觀測站
10.其他應敘明事項:無"
"1120901","1120831","164828","5457","宣德","公告本公司客戶VanMoof Asia Ltd.經當地法院批准辦理
清算程序","第28款","1120831","1.關係人或主要債務人或其連帶保證人名稱:VanMoof Asia Ltd.
2.事實發生日:112/08/31
3.發生緣由:VanMoof Asia Ltd.因資金週轉問題，向當地法院申請辦理清算程序
並經批准。
4.債權種類或背書保證金額及其所占資產比例:截至本重訊發布日止，本公司對
Vanmoof Asia Ltd.之應收帳款金額為美金5,038千元(約新台幣156,868千元)，
佔合併總資產之0.8%，並已於112年第2季財報全部提列備抵呆帳損失。
5.債權有無保全措施:本公司將循法律程序保全債權。
6.預計可能損失:初估損失金額為美金5,038千元(約新台幣156,868千元)，已於
112年第2季財報全部提列備抵呆帳損失,實際損失金額視後續程序而定。
7.因應措施:本公司已委任國際通商法律事務所(Baker & McKenzie)採取相對因應措施，
並積極保全債權以維護公司權益。
8.其他應敘明事項:本公司將委託國際通商法律事務所(Baker & McKenzie)參加
112年9月5日於香港舉行之債權人會議，以維護公司權益。"
"1120901","1120831","165550","6220","岳豐","公告本公司112年7月份自結合併財務報告之負債比率、流動
比率及速動比率","第53款","1120831","1.事實發生日:112/08/31
2.發生緣由:依據財團法人中華民國證券櫃檯買賣中心106年4月14日證櫃監字第　
1060200354號函辦理。
3.財務資訊年度月份:112年7月
4.自結流動比率:142.83
5.自結速動比率:80.61
6.自結負債比率:63.05
7.因應措施:於每月底前公告本公司自結合併財務報告截至前一月底之負債比率
、流動比率及速動比率資訊。
8.其他應敘明事項:無"
"1120901","1120831","170055","6276","安鈦克","公告本公司營運長、財務長、投資長、財務主管異動","第8款","1120831","1.人員變動別（請輸入發言人、代理發言人、重要營運主管
(如:執行長、營運長、行銷長及策略長等)、財務主管、會計
主管、公司治理主管、資訊安全長、研發主管、內部稽核主管或訴訟及非
訟代理人）:營運長、財務長、投資長、財務主管
2.發生變動日期:112/08/31
3.舊任者姓名、級職及簡歷:
營運長：無
財務長：無
投資長：李知達/本公司投資長
財務主管：羅淑惠/本公司財務主管
4.新任者姓名、級職及簡歷:
營運長：陳明勇/本公司副總經理
財務長：楊舜茹/本公司會計主管
投資長：無
財務主管：無
5.異動情形（請輸入「辭職」、「職務調整」、「資遣」、
「退休」、「死亡」、「新任」或「解任」）:職務調整
6.異動原因:組織調整。
7.生效日期:112/09/01
8.其他應敘明事項:無。"
"1120901","1120831","170156","3522","御頂","公告本公司112年07月自結合併財務報告之負債比率、
流動比率及速動比率。","第53款","1120831","1.事實發生日:112/08/31
2.發生緣由:依據櫃檯買賣中心109/08/20證櫃監字第1090201328號函辦理。
3.財務資訊年度月份:112年07月
4.自結流動比率:60.13%
5.自結速動比率:40.36%
6.自結負債比率:72.56%
7.因應措施:於每月底前公告申報自結合併財務報告截至前一月底
之負債比率、流動比率及速動比率，直至合併財務報告負債比率
下降至60%以下。
8.其他應敘明事項:無"
"1120901","1120831","170745","4950","牧東","公告本公司董事會決議112年第一、二、三次私募普通股定價
相關事宜","第11款","1120831","1.董事會決議日期:112/08/31
2.私募有價證券種類:普通股
3.私募對象及其與公司間關係:依證券交易法第43條之6及金融監督管理委員會91年6月
13日（91）台財證一字第0910003455號函相關規定之特定人為準，此次私募普通股之
應募人為陳良榮、鄭為元及陳定堯，與公司無關係。
4.私募股數或張數:依本公司112年 5月24日股東常會決議通過以不超過15,000仟股之
額度內一年內分五次內發行，第一次發行預計3,000仟股、第二次發行預計3,000仟股
，第三次發行預計3,000仟股實際發行股數以實際發行情形為準。
5.得私募額度:第一次、第二次及第三次發行合計為9,000仟股，私募普通股價格每股新台
幣13元計算，預計私募募集金額為新台幣117,000仟元，惟依實際股東繳款及募集金額
為準。
6.私募價格訂定之依據及合理性:
(1)擬以112年8月31日作為本次私募定價日。依據股東會決議之定價原則，以a.定價
日前1、3或5個營業日擇一計算普通股收盤價簡單算數平均數扣除無償配股除權及配息
，並加回減資反除權後之股價分別為12.05元、12.08元及11.98元或b.定價日前30個
營業日普通股收盤價簡單算數平均數扣除無償配股除權及配息，並加回減資反除權後
之股價為12.3元。
(2)二者計算較高者12.3元為參考價格。
7.本次私募資金用途:藉由本次私募引進策略性投資人，有助提升公司營運績效及市場
競爭力，並可強化整體財務結構。本次私募所得資金將用於未來營運發展，以因應公
司長期發展所需。
8.不採用公開募集之理由:考量目前資本市場狀況及為掌握募集資本之時效性及可行性
，以便於最短期限內取得所需之資金，擬透過私募方式辦理增資。
9.獨立董事反對或保留意見:無
10.實際定價日:112/08/31
11.參考價格:新台幣12.3元
12.實際私募價格、轉換或認購價格:新台幣13元
13.本次私募新股之權利義務:私募發行普通股之權利義務原則上與本公司已發行之普通
股相同。依證券交易法第 43 條之 8 規定，本次私募之普通股於交付後三年內，除符
合法令規定之特定情形外不得自由轉讓，本公司於交付日滿三年後，擬授權董事會依相
關規定向主管機關取得核發符合上市(櫃)標準之同意函後，並申報補辦公開發行及申請
上市(櫃)交易。
14.附有轉換、交換或認股者，其換股基準日:不適用
15.附有轉換、交換或認股者，對股權可能稀釋情形:不適用
16.附有轉換或認股者，於私募公司債交付且假設全數轉換或認購普通股後對上櫃普通股
股權比率之可能影響（上櫃普通股數A、A/已發行普通股）:不適用
17.前項預計上櫃普通股未達500萬股且未達25%者，請說明股權流通性偏低之因應措施:
不適用
18.其他應敘明事項:第一、二、三次私募普通股之發行條件、計畫項目、資金運用進度
、預計可能產生效益及其他未盡事宜等，若因法令修正或主管機關規定及基於營運評估
或客觀環境之影響須變更或修正時，經審計委員會通過，並送董事會討論。"
"1120901","1120831","171131","5457","宣德","增補112年8月9日發布之「代子公司東莞立德有限公司依
公開發行公司資金貸與及背書保證處理準則第二十二條第一項
第三款規定(補公告)」重大訊息部分內容","第53款","1120831","1.事實發生日:112/08/31
2.公司名稱:東莞立德有限公司
3.與公司關係(請輸入本公司或子公司):子公司
4.相互持股比例:60%
5.發生緣由:依證券櫃檯買賣中心要求，增補本公司於112年8月9日代子公司東莞立德
有限公司依公開發行公司資金貸與及背書保證處理準則第二十二條第一項第三款規定
(補公告)」重大訊息之說明10.其他應敘明事項相關內容。
6.更正資訊項目/報表名稱:說明10.其他應敘明事項/112年8月9日發布之「代子公司東莞
立德有限公司依公開發行公司資金貸與及背書保證處理準則第二十二條第一項第三款
規定(補公告)」。
7.更正前金額/內容/頁次:不適用/原先112年4、5及6月之資金貸與備查簿新增此資金
貸與其實際動支之餘額分別為126,120、129,184及126,194。/不適用。
8.更正後金額/內容/頁次:不適用/(1)設立大陸地區資金池之必要性，是為開展外債
額度集中，境外放款額度集中和經常項目資金集中收付業務，利用資金池的特性將
各公司的資金集中管理便利使用。(2)本公司如有對資金池內之各關係企業或其他公司
有非資金池操作之資金貸與情事發生時，依本公司所訂之「資金貸與他人作業程式」
辦理。(3)原先4、5及6月之資金貸與備查簿新增此資金貸與其實際動支之餘額分別為
126,120(千元)、129,184(千元)及126,194(千元)。/不適用。
9.因應措施:無。
10.其他應敘明事項:無。"
"1120901","1120831","171723","2066","世德","公告本公司董事會通過投資設立美國子公司案","第53款","1120831","1.事實發生日:112/08/31
2.公司名稱:世德工業股份有限公司
3.與公司關係(請輸入本公司或子公司):本公司
4.相互持股比例:不適用
5.發生緣由:本公司基於長期營運發展，擬轉投資新設立美國子公司。
 預計投資美元4,900仟元(新公司資本美元7,000仟元)，持股比例為70%，
 董事會通過授權董事長於投資額度內代表本公司全權處理後續相關事宜。
6.因應措施:無
7.其他應敘明事項(若事件發生或決議之主體係屬公開發行以上公司，
本則重大訊息同時符合證券交易法施行細則第7條第9款所定
對股東權益或證券價格有重大影響之事項):無"
"1120901","1120831","171856","4563","百德","公告本公司112年07月份自結合併財報部份財務比率","第53款","1120831","1.事實發生日:112/08/31
2.發生緣由:依據財團法人中華民國證券櫃檯買賣中心109年4月14日證櫃監字第　
1090200480號函辦理。
3.財務資訊年度月份:112年07月
4.自結流動比率:151.11%
5.自結速動比率:67.12%
6.自結負債比率:63.02%
7.因應措施:每月定期公告。
8.其他應敘明事項:無。"
"1120901","1120831","172200","3522","御頂","112年08月銀行融資額度與使用情形暨未來三個月現金收支
預估情形","第53款","1120831","1.事實發生日:112/08/31
2.公司名稱:御頂國際股份有限公司
3.與公司關係(請輸入本公司或子公司):本公司
4.相互持股比例:不適用
5.發生緣由:依據櫃檯買賣中心109/08/20證櫃監字第1090201328號函及
檯買賣中心110/11/25證櫃監字第1100202306號函辦理。
(1)金融機構與非金融機構之融資額度與使用情形:       單位:新台幣仟元
項目                      融資額度        已借額度        融資餘額
---------              -------------    -------------   -------------
金融機構借款
短期借款                  135,000          35,000         100,000
長期借款                  211,352         211,352               0
項目                      融資額度        已借額度        融資餘額
---------              -------------    -------------   -------------
非金融機構借款                  0               0               0
(2)未來三個月之現金收支狀況暨資金缺口之情形:         單位:新台幣:仟元
項目                       112/09          112/10          112/11
---------              -------------    -------------   -------------
 期初金額                 160,022         113,184          84,582
 現金流入                  38,624          72,657          70,106
 現金流出                  65,796          61,584          64,424
 期末餘額                 132,850         124,257          90,264
 預計調度前資金缺口             0               0               0
 金融機構借款             (19,666)        (39,675)         (4,680)
 非金融機構借款                 0               0               0
 其他(資貸子公司)               0               0               0
 調整後期末餘額           113,184          84,582          85,584
6.因應措施:不適用。
7.其他應敘明事項(若事件發生或決議之主體係屬公開發行以上公司，
本則重大訊息同時符合證券交易法施行細則第7條第9款所定
對股東權益或證券價格有重大影響之事項):不適用。"
"1120901","1120831","172255","4945","陞達科技","公告本公司受邀參加國泰證券2023年第3季產業論壇","第12款","1120907","符合條款第四條第XX款：12
事實發生日：112/09/07
1.召開法人說明會之日期：112/09/07
2.召開法人說明會之時間：15 時 40 分 
3.召開法人說明會之地點：台北香格里拉遠東國際大飯店B1 (台北市敦化南路二段201號)
4.法人說明會擇要訊息：受邀參加國泰證券2023年第3季產業論壇，報告112年第2季財報與業務營運相關資訊。
5.其他應敘明事項：無。
完整財務業務資訊請至公開資訊觀測站之法人說明會一覽表或法說會項目下查閱。"
"1120901","1120831","172540","5321","美而快","公告本公司112年07月份自結合併財務報表之負債比率、
流動比率及速動比率","第53款","1120831","1.事實發生日:112/08/31
2.發生緣由:因本公司負債比率偏高，依櫃買中心證櫃審字第1070210232號函辦理公告
3.財務資訊年度月份:112/07
4.自結流動比率:98.39%
5.自結速動比率:66.68%
6.自結負債比率:72.42%
7.因應措施:每月底前公告自結財務報告截至前一月底之負債比率、流動比率及速動比率
8.其他應敘明事項:無"
"1120901","1120831","173837","3521","鴻翊","公告本公司112年07月份自結合併財務報表
之流動比率、速動比率及負債比率","第53款","1120831","1.事實發生日:112/08/31
2.發生緣由:依櫃檯買賣中心106/12/01證櫃監字第1060201278號函規定辦理。
3.財務資訊年度月份:112/07
4.自結流動比率:369.88
5.自結速動比率:164.05
6.自結負債比率:47.42
7.因應措施:遵行函文規定辦理。
8.其他應敘明事項:無。"
"1120901","1120831","175128","4741","泓瀚","本公司受邀參加華南永昌綜合證券舉辦之法人說明會","第12款","1120906","符合條款第四條第XX款：12
事實發生日：112/09/06
1.召開法人說明會之日期：112/09/06
2.召開法人說明會之時間：14 時 30 分 
3.召開法人說明會之地點：華南永昌綜合證券(台北市民生東路4段54號4樓大會議室)
4.法人說明會擇要訊息：本公司受邀參加華南永昌綜合證券舉辦之法人說明會，會中將向投資人說明本公司已公開之財務數字及營運概況
5.其他應敘明事項：無
完整財務業務資訊請至公開資訊觀測站之法人說明會一覽表或法說會項目下查閱。"
"1120901","1120831","175144","2066","世德","公告本公司董事會通過擴建屏加新廠案","第15款","1120831","1.董事會或股東會決議日期:112/08/31
2.投資計畫內容:擴建屏加新廠。
3.預計投資金額:新台幣3億元。
4.預計投資日期:依擴建進度陸續投資。
5.資金來源:自有資金。
6.具體目的:因應業務需求，擬於屏東科技園區建立新廠。
7.其他應敘明事項:新廠與原屏加廠皆位於屏東科技園區。"
"1120901","1120831","175248","3685","元創精密","代重要子公司河南寶合元汽車配件有限公司公告監察人異動","第6款","1120831","1.發生變動日期:112/08/31
2.法人名稱:上海寶山大陸汽車配件有限公司
3.舊任者姓名:歸帆
4.舊任者簡歷:河南寶合元汽車配件有限公司 監察人
5.新任者姓名:吳海
6.新任者簡歷:河南寶合元汽車配件有限公司 監察人
7.異動原因:法人監察人改派代表人
8.原任期（例xx/xx/xx至xx/xx/xx）:不適用。
9.新任生效日期:112/08/31
10.其他應敘明事項:無。"
"1120901","1120831","175602","2924","宏太-KY","更正本公司112年第2季財務報告iXBRL申報資訊","第53款","1120831","1.事實發生日:112/08/31
2.公司名稱:開曼群島宏太股份有限公司
3.與公司關係(請輸入本公司或子公司):本公司
4.相互持股比例:不適用
5.發生緣由:更正112年第二季IFRSs iXBRL報告內容
6.更正資訊項目/報表名稱:IFRSs iXBRL財務報表申報作業/會計師查核報告
7.更正前金額/內容/頁次:會計師查核報告/查核日期/2022-08-31
8.更正後金額/內容/頁次:會計師查核報告/查核日期/2023-08-31
9.因應措施:發布重大訊息後，重新上傳公開資訊觀測站。
10.其他應敘明事項:無。"
